customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_monthly_ratio,services_count,contract_payment_interaction,ChurnProbability,ChurnPrediction,RiskLevel
1264-BYWMS,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,5283.95,Yes,0.568181812312171,3,Month-to-month_Electronic check,0.700589060783386,1,High Risk
9658-WYUFB,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,1617.5,Yes,0.180084743855034,4,Month-to-month_Electronic check,0.74957537651062,1,High Risk
8327-WKMIE,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,785.75,No,1.83622819671324,1,One year_Credit card (automatic),0.107365660369396,0,Low Risk
6917-FIJHC,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776.0,No,2.7692306627219,1,Two year_Mailed check,0.0875100269913673,0,Low Risk
5329-KRDTM,Male,1,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396.25,No,0.930833859976292,5,Two year_Credit card (automatic),0.120660699903965,0,Low Risk
7797-EJMDP,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.05,574.5,No,0.121120361527322,4,Month-to-month_Bank transfer (automatic),0.397214204072952,0,Medium Risk
3530-VWVGU,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,400.3,No,1.1055275826368,1,Month-to-month_Mailed check,0.203160271048546,0,Low Risk
2013-SGDXK,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.3,84.3,Yes,0.0118623960633167,3,Month-to-month_Electronic check,0.851611018180847,1,High Risk
6368-NWMCE,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,No,0.557593535471848,4,Month-to-month_Credit card (automatic),0.337335824966431,0,Medium Risk
3633-CDBUW,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,No,0.210265921950947,6,One year_Electronic check,0.30103662610054,0,Medium Risk
0707-HOVVN,Female,1,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212.65,No,0.927152305600632,5,Two year_Bank transfer (automatic),0.122636362910271,0,Low Risk
8580-QVLOC,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.45,6440.25,Yes,0.778799342576535,7,Two year_Credit card (automatic),0.274102598428726,0,Low Risk
3956-MGXOG,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244.95,No,0.347394536632822,2,Month-to-month_Electronic check,0.66467159986496,1,Medium Risk
9274-UARKJ,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1130.0,No,0.180288459371533,3,Month-to-month_Bank transfer (automatic),0.665347576141357,1,Medium Risk
4077-HWUYD,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463.15,No,0.822387197916765,7,Two year_Bank transfer (automatic),0.0980081260204315,0,Low Risk
2012-NWRPA,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,1131.2,Yes,0.110497236459093,4,Month-to-month_Electronic check,0.827362298965454,1,High Risk
8808-ELEHO,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.25,585.95,Yes,0.0984615372497041,2,Month-to-month_Electronic check,0.808169722557068,1,High Risk
0103-CSITQ,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No,0.521023761233786,6,One year_Bank transfer (automatic),0.517222046852112,1,Medium Risk
3506-LCJDC,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.95,19.95,Yes,0.0501253107706611,1,Month-to-month_Bank transfer (automatic),0.582247614860535,1,Medium Risk
8671-KKKOS,Female,0,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,No,1.00987923139672,3,Month-to-month_Electronic check,0.427611023187637,1,Medium Risk
7305-ZWMAJ,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,587.1,No,1.44927529230554,1,One year_Credit card (automatic),0.112887851893902,0,Low Risk
9518-XXBXE,Male,1,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,No,0.132802123070357,2,Month-to-month_Electronic check,0.645458579063416,1,Medium Risk
3934-HXCFZ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.25,2186.4,Yes,0.231738032929592,5,Month-to-month_Electronic check,0.732022285461426,1,High Risk
6578-KRMAW,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,No,0.342612416031987,5,Month-to-month_Credit card (automatic),0.552881240844727,1,Medium Risk
4860-IJUDE,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,No,0.17627118405056,2,Month-to-month_Credit card (automatic),0.602763772010803,1,Medium Risk
7666-WKRON,Female,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,Yes,0.484773144999712,3,Two year_Electronic check,0.240820273756981,0,Low Risk
9688-YGXVR,Female,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,No,0.499149171875789,4,Month-to-month_Credit card (automatic),0.574480891227722,1,Medium Risk
0423-UDIJQ,Male,1,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447.9,No,0.182926825550268,2,Month-to-month_Mailed check,0.421870082616806,1,Medium Risk
1945-XISKS,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335.2,No,3.40966903767588,1,Two year_Mailed check,0.0903913602232933,0,Low Risk
4910-AQFFX,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Yes,0.113421548665135,2,Month-to-month_Bank transfer (automatic),0.770753622055054,1,High Risk
2154-KVJFF,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.75,1111.85,Yes,0.188087771936203,2,Month-to-month_Electronic check,0.75195187330246,1,High Risk
5360-LJCNJ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555.0,No,0.675225861386345,5,Two year_Bank transfer (automatic),0.290431350469589,0,Low Risk
2607-FBDFF,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.0,49.0,No,0.020408162848813,2,Month-to-month_Credit card (automatic),0.673553586006165,1,Medium Risk
9647-ERGBE,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,0.299850071965516,4,Month-to-month_Electronic check,0.737635791301727,1,High Risk
3428-XZMAZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,0.0144196104625867,1,Month-to-month_Electronic check,0.865514874458313,1,High Risk
1100-DDVRV,Male,0,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836.35,No,0.341365454992662,3,Month-to-month_Mailed check,0.445832312107086,1,Medium Risk
0378-TOVMS,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,0.034965034557517,3,Month-to-month_Electronic check,0.807502388954163,1,High Risk
4355-HBJHH,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.7,5293.4,Yes,0.840652436127322,5,Two year_Electronic check,0.209369570016861,0,Low Risk
6728-WYQBC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,20.95,No,0.0477326946189644,1,Month-to-month_Bank transfer (automatic),0.610557734966278,1,Medium Risk
9058-CBREO,Female,1,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.55,50.55,Yes,0.0197823932782909,1,Month-to-month_Mailed check,0.754302561283112,1,High Risk
9029-FEGVJ,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.3,2570.0,No,0.403530890245512,2,Month-to-month_Mailed check,0.522149085998535,1,Medium Risk
7216-KAOID,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,798.2,No,2.10256399474031,1,One year_Bank transfer (automatic),0.113184422254562,0,Low Risk
0318-QUUOB,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,0.0124146491320341,2,Month-to-month_Electronic check,0.874387323856354,1,High Risk
6145-NNPNO,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15,No,0.0226500561121165,1,Month-to-month_Bank transfer (automatic),0.686654925346375,1,Medium Risk
5520-FVEWJ,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,916.9,Yes,0.142011832638913,3,Month-to-month_Electronic check,0.760119140148163,1,High Risk
5339-TJFEK,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6487.2,No,0.587677719548078,5,Month-to-month_Electronic check,0.548181891441345,1,Medium Risk
5572-ZDXHY,Female,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.3,1855.65,Yes,0.260972713392969,3,Month-to-month_Mailed check,0.577765285968781,1,Medium Risk
2074-GUHPQ,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,No,0.183387268787624,4,Month-to-month_Credit card (automatic),0.661342799663544,1,Medium Risk
4625-XMOYM,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.25,1988.05,No,2.74285703836735,1,Two year_Bank transfer (automatic),0.0859705731272697,0,Low Risk
5827-MWCZK,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,No,0.577617322561967,4,Month-to-month_Credit card (automatic),0.454501658678055,1,Medium Risk
1385-TQOZW,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,147.55,No,0.440097777990329,1,Month-to-month_Credit card (automatic),0.336527138948441,0,Medium Risk
5914-XRFQB,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No,0.621761652661816,7,Two year_Bank transfer (automatic),0.109537295997143,0,Low Risk
4329-YPDDQ,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,No,0.184842881840639,7,Month-to-month_Bank transfer (automatic),0.640645563602448,1,Medium Risk
4804-NCPET,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,387.4,No,0.94059401284188,1,Two year_Mailed check,0.10186855494976,0,Low Risk
3750-CKVKH,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,Yes,0.0295202947672281,1,Month-to-month_Electronic check,0.778427958488464,1,High Risk
5944-UGLLK,Male,0,No,No,53,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.9,3045.75,No,0.96539160354478,4,One year_Credit card (automatic),0.244600057601929,0,Low Risk
8063-GBATB,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes,0.316715538806856,2,Month-to-month_Electronic check,0.729126632213593,1,High Risk
7787-BNTZM,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,130.5,No,0.297766734602147,1,Month-to-month_Bank transfer (automatic),0.324496150016785,0,Medium Risk
2252-ISRNH,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.35,767.9,No,0.0996126164957098,3,One year_Electronic check,0.708304464817047,1,High Risk
9415-TPKRV,Female,0,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.75,446.8,No,0.143497755273583,2,Month-to-month_Electronic check,0.457349330186844,1,Medium Risk
5322-TEUJK,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,No,0.619546242412336,7,Two year_Bank transfer (automatic),0.134554356336594,0,Low Risk
4547-KQRTM,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,Yes,0.124921922237078,2,Month-to-month_Bank transfer (automatic),0.769822001457214,1,High Risk
4877-EVATK,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,Yes,0.0499999975000001,1,Month-to-month_Mailed check,0.599698305130005,1,Medium Risk
1866-DIOQZ,Female,0,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.8,4689.15,No,1.06287423558572,6,One year_Bank transfer (automatic),0.197036266326904,0,Low Risk
8375-KVTHK,Male,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,No,0.677966094935533,5,One year_Electronic check,0.395806759595871,0,Medium Risk
2697-NQBPF,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.35,3540.65,No,0.322733741597212,5,Month-to-month_Electronic check,0.695497870445251,1,Medium Risk
3709-OIJEA,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,85.2,2184.6,No,0.305164315667086,4,One year_Electronic check,0.434454619884491,1,Medium Risk
7639-SUPCW,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.8,1054.6,Yes,0.45081966289304,2,Month-to-month_Credit card (automatic),0.388795673847198,0,Medium Risk
1386-ZIKUV,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,No,0.369393120348648,1,Month-to-month_Mailed check,0.313461571931839,0,Medium Risk
0599-XNYDO,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.8,1540.35,No,0.286532947184342,1,Month-to-month_Bank transfer (automatic),0.569685399532318,1,Medium Risk
6377-WHAOX,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,No,0.565237865612455,5,Month-to-month_Electronic check,0.654076397418976,1,Medium Risk
6855-VLGOS,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.55,1432.55,No,3.5036494645426,1,Two year_Electronic check,0.138476356863976,0,Low Risk
8999-XXGNS,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.75,7629.85,No,0.680851057391479,5,One year_Credit card (automatic),0.354177892208099,0,Medium Risk
8746-OQQRW,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.25,101.9,No,0.158415835310264,1,Month-to-month_Mailed check,0.351908802986145,0,Medium Risk
3181-MIZBN,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,313.4,No,0.810126541259416,1,Month-to-month_Electronic check,0.297378808259964,0,Low Risk
0471-ARVMX,Female,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.85,6312.9,No,0.59132092902889,5,One year_Electronic check,0.414641797542572,1,Medium Risk
7766-CLTIC,Female,0,No,No,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.95,629.55,No,0.164068906249895,3,Month-to-month_Mailed check,0.40810626745224,1,Medium Risk
5650-YLIBA,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,2640.55,No,0.382008621293794,2,Month-to-month_Electronic check,0.682926297187805,1,Medium Risk
0825-CPPQH,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.1,1372.45,No,3.71727729228915,1,Two year_Credit card (automatic),0.0994294956326485,0,Low Risk
9084-OAYKL,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.8,1212.25,No,2.78846140440089,1,Two year_Mailed check,0.0912075936794281,0,Low Risk
6122-LJADA,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.15,6237.05,No,0.776483629767237,7,Two year_Credit card (automatic),0.0952283069491386,0,Low Risk
2400-XIWIO,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.1,6310.9,No,0.788013309788976,7,Two year_Electronic check,0.13442488014698,0,Low Risk
7524-VRLPL,Male,1,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),74.1,5031.0,No,0.931174076502374,5,Two year_Credit card (automatic),0.127351507544518,0,Low Risk
1069-XAIEM,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,Yes,0.0117577893973217,2,Month-to-month_Electronic check,0.883056998252869,1,High Risk
7569-NMZYQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8672.45,No,0.606315784367867,7,Two year_Bank transfer (automatic),0.107082977890968,0,Low Risk
5201-USSQZ,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.9,2196.45,No,0.302677528490366,3,Month-to-month_Credit card (automatic),0.477807313203812,1,Medium Risk
2105-PHWON,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,No,0.347368417396122,4,Month-to-month_Credit card (automatic),0.575654327869415,1,Medium Risk
1494-EJZDW,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,220.8,No,0.496277891003579,1,Two year_Mailed check,0.102142177522182,0,Low Risk
4884-TVUQF,Female,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.3,5779.6,No,0.562685088226208,5,Two year_Credit card (automatic),0.264238655567169,0,Low Risk
8003-EWNDZ,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.2,222.65,No,0.471698090957637,1,Month-to-month_Electronic check,0.368853658437729,0,Medium Risk
1897-RCFUM,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.2,914.6,No,1.61157018134008,1,One year_Mailed check,0.114883482456207,0,Low Risk
9256-JTBNZ,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,246.3,No,0.541871894489069,1,Month-to-month_Bank transfer (automatic),0.29479718208313,0,Low Risk
4658-HCOHW,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.8,2110.15,Yes,0.204280153654862,6,Month-to-month_Electronic check,0.687224447727203,1,Medium Risk
2211-RMNHO,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,5560.0,No,0.797186391592188,6,Two year_Bank transfer (automatic),0.0942782238125801,0,Low Risk
2432-TFSMK,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.6,1633.0,No,0.200892854900749,3,One year_Credit card (automatic),0.462888181209564,1,Medium Risk
3440-JPSCL,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,Yes,0.0600300144069033,5,Month-to-month_Mailed check,0.827868521213531,1,High Risk
4929-ROART,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.25,969.85,No,0.319999994311111,2,Month-to-month_Mailed check,0.328089594841003,0,Medium Risk
1834-ABKHQ,Female,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.95,2610.65,No,1.02060841961514,2,One year_Bank transfer (automatic),0.126175582408905,0,Low Risk
1741-WTPON,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,115.85,6567.9,No,0.483383681628108,7,Two year_Mailed check,0.246686726808548,0,Low Risk
3932-IJWDZ,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.65,4747.85,No,0.434153396679658,5,Month-to-month_Bank transfer (automatic),0.594147980213165,1,Medium Risk
1240-HCBOH,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.1,1759.55,No,2.56704971007472,1,Two year_Mailed check,0.0897112041711807,0,Low Risk
3594-KADLU,Male,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.1,101.1,No,0.0854700830350403,2,Month-to-month_Mailed check,0.649640619754791,1,Medium Risk
8065-BVEPF,Male,1,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,No,0.655903121534782,5,Month-to-month_Bank transfer (automatic),0.508692145347595,1,Medium Risk
3796-ENZGF,Male,0,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.25,4234.15,No,0.93680296004754,4,Two year_Mailed check,0.0990048050880432,0,Low Risk
1734-ZMNTZ,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,300.7,No,0.439999982400001,1,Two year_Mailed check,0.103378504514694,0,Low Risk
2853-CWQFQ,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.55,59.55,No,0.0167926109690577,3,Month-to-month_Mailed check,0.665847957134247,1,Medium Risk
0813-TAXXS,Male,0,No,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.8,4323.35,No,0.706940864949346,4,Two year_Bank transfer (automatic),0.0984744504094124,0,Low Risk
2519-TWKFS,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.1,1466.1,No,0.453720499932477,2,One year_Mailed check,0.216643750667572,0,Low Risk
2889-FPWRM,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,Yes,0.611205427748681,7,One year_Bank transfer (automatic),0.441525667905807,1,Medium Risk
0626-QXNGV,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.15,1776.45,No,2.98136633617531,1,Two year_Credit card (automatic),0.0891374200582504,0,Low Risk
6723-CEGQI,Female,0,No,Yes,65,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,No,1.43646405665273,3,Two year_Mailed check,0.0997617691755295,0,Low Risk
6987-XQSJT,Female,1,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.5,4370.25,Yes,0.679245274474902,2,Month-to-month_Electronic check,0.620477139949799,1,Medium Risk
4732-RRJZC,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,144.35,No,0.345678995275111,1,Month-to-month_Mailed check,0.307960212230682,0,Medium Risk
